CLAIM_NUMBER,POLICY,RISK_STATE,DATE_OF_LOSS,NOTICE_DATE,AMOUNT,DATE,COMPANY,TYPE,COVERAGE,ACCIDENT_STATE,ACCIDENT_COMMENTS,MONTH_YEAR,DAYS_TO_NOTICE,COMPANY_NORMALIZED
ZLM2210263,UEG34966396,TN,2023-05-18,2023-05-22,-2531.2,2023-06-23,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,FL,*CARGO* IV CAUGHT FIRE,2023-06-01,4,WORLD SPECIALTY INSURANCE CO
ZLM2210263,UEG34966396,TN,2023-05-18,2023-05-22,14968.8,2023-06-23,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,FL,*CARGO* IV CAUGHT FIRE,2023-06-01,4,WORLD SPECIALTY INSURANCE CO
ZLM2210263,UEG34966396,TN,2023-05-18,2023-05-22,2500.0,2023-06-23,WORLD SPECIALTY INSURANCE CO,DED-RECV,551-INDIA MARINE - PRIMARY/REEFER,FL,*CARGO* IV CAUGHT FIRE,2023-06-01,4,WORLD SPECIALTY INSURANCE CO
ZLM2210263,UEG34966396,TN,2023-05-18,2023-05-22,-2500.0,2023-06-23,WORLD SPECIALTY INSURANCE CO,RSV-EXP-CHG,357-Adjusting Expenses,FL,*CARGO* IV CAUGHT FIRE,2023-06-01,4,WORLD SPECIALTY INSURANCE CO
ZLM2210263,UEG34966396,TN,2023-05-18,2023-05-22,10000.0,2023-07-05,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,FL,*CARGO* IV CAUGHT FIRE,2023-07-01,4,WORLD SPECIALTY INSURANCE CO
ZLM2210263,UEG34966396,TN,2023-05-18,2023-05-22,9730.31,2023-07-05,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,FL,*CARGO* IV CAUGHT FIRE,2023-07-01,4,WORLD SPECIALTY INSURANCE CO
ZLM2210263,UEG34966396,TN,2023-05-18,2023-05-22,-269.69,2023-07-05,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,553-INDIA MARINE - DEBRIS REMOVAL,FL,*CARGO* IV CAUGHT FIRE,2023-07-01,4,WORLD SPECIALTY INSURANCE CO
ZLM2210263,UEG34966396,TN,2023-05-18,2023-05-22,2500.0,2023-09-19,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,FL,*CARGO* IV CAUGHT FIRE,2023-09-01,4,WORLD SPECIALTY INSURANCE CO
ZLM2210263,UEG34966396,TN,2023-05-18,2023-05-22,2500.0,2023-09-19,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,554-INDIA MARINE - EARNED FREIGHT,FL,*CARGO* IV CAUGHT FIRE,2023-09-01,4,WORLD SPECIALTY INSURANCE CO
ZLM2210264,WRB50844029,IL,2023-05-21,2023-05-22,15000.0,2023-05-23,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,MS,*FATALITY*CARGO* ID HAD MEDICAL EMERGENCY& WENT OFF ROAD & HIT A TREE,2023-05-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210264,WRB50844029,IL,2023-05-21,2023-05-22,2500.0,2023-05-23,WORLD SPECIALTY INSURANCE CO,START-EXP-RSV,357-Adjusting Expenses,MS,*FATALITY*CARGO* ID HAD MEDICAL EMERGENCY& WENT OFF ROAD & HIT A TREE,2023-05-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210264,WRB50844029,IL,2023-05-21,2023-05-22,2500.0,2023-07-10,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,MS,*FATALITY*CARGO* ID HAD MEDICAL EMERGENCY& WENT OFF ROAD & HIT A TREE,2023-07-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210264,WRB50844029,IL,2023-05-21,2023-05-22,5000.0,2023-07-10,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,MS,*FATALITY*CARGO* ID HAD MEDICAL EMERGENCY& WENT OFF ROAD & HIT A TREE,2023-07-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210264,WRB50844029,IL,2023-05-21,2023-05-22,10000.0,2023-07-11,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,MS,*FATALITY*CARGO* ID HAD MEDICAL EMERGENCY& WENT OFF ROAD & HIT A TREE,2023-07-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210264,WRB50844029,IL,2023-05-21,2023-05-22,10000.0,2023-07-11,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,MS,*FATALITY*CARGO* ID HAD MEDICAL EMERGENCY& WENT OFF ROAD & HIT A TREE,2023-07-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210264,WRB50844029,IL,2023-05-21,2023-05-22,-305.0,2023-08-08,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,554-INDIA MARINE - EARNED FREIGHT,MS,*FATALITY*CARGO* ID HAD MEDICAL EMERGENCY& WENT OFF ROAD & HIT A TREE,2023-08-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210264,WRB50844029,IL,2023-05-21,2023-05-22,19144.19,2023-08-08,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,MS,*FATALITY*CARGO* ID HAD MEDICAL EMERGENCY& WENT OFF ROAD & HIT A TREE,2023-08-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210264,WRB50844029,IL,2023-05-21,2023-05-22,1000.0,2023-08-08,WORLD SPECIALTY INSURANCE CO,DED-RECV,551-INDIA MARINE - PRIMARY/REEFER,MS,*FATALITY*CARGO* ID HAD MEDICAL EMERGENCY& WENT OFF ROAD & HIT A TREE,2023-08-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210264,WRB50844029,IL,2023-05-21,2023-05-22,2195.0,2023-08-08,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,MS,*FATALITY*CARGO* ID HAD MEDICAL EMERGENCY& WENT OFF ROAD & HIT A TREE,2023-08-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210264,WRB50844029,IL,2023-05-21,2023-05-22,-1855.81,2023-08-08,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,MS,*FATALITY*CARGO* ID HAD MEDICAL EMERGENCY& WENT OFF ROAD & HIT A TREE,2023-08-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210264,WRB50844029,IL,2023-05-21,2023-05-22,-2500.0,2023-08-08,WORLD SPECIALTY INSURANCE CO,RSV-EXP-CHG,357-Adjusting Expenses,MS,*FATALITY*CARGO* ID HAD MEDICAL EMERGENCY& WENT OFF ROAD & HIT A TREE,2023-08-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210265,XEC78889444,CA,2022-11-18,2023-05-22,2500.0,2023-05-23,WORLD SPECIALTY INSURANCE CO,START-EXP-RSV,357-Adjusting Expenses,TX,*CARGO* IV CAUGHT FIRE,2023-05-01,185,WORLD SPECIALTY INSURANCE CO
ZLM2210265,XEC78889444,CA,2022-11-18,2023-05-22,15000.0,2023-05-23,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,TX,*CARGO* IV CAUGHT FIRE,2023-05-01,185,WORLD SPECIALTY INSURANCE CO
ZLM2210265,XEC78889444,CA,2022-11-18,2023-05-22,-15000.0,2023-09-29,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,TX,*CARGO* IV CAUGHT FIRE,2023-09-01,185,WORLD SPECIALTY INSURANCE CO
ZLM2210265,XEC78889444,CA,2022-11-18,2023-05-22,-2500.0,2023-09-29,WORLD SPECIALTY INSURANCE CO,RSV-EXP-CHG,357-Adjusting Expenses,TX,*CARGO* IV CAUGHT FIRE,2023-09-01,185,WORLD SPECIALTY INSURANCE CO
ZLM2210266,FJL49809784,SD,2023-01-01,2023-05-24,2500.0,2023-05-25,WORLD SPECIALTY INSURANCE CO,START-EXP-RSV,357-Adjusting Expenses,NC,*CARGO* IV (TRAILER)STOLEN,2023-05-01,143,WORLD SPECIALTY INSURANCE CO
ZLM2210266,FJL49809784,SD,2023-01-01,2023-05-24,15000.0,2023-05-25,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,NC,*CARGO* IV (TRAILER)STOLEN,2023-05-01,143,WORLD SPECIALTY INSURANCE CO
ZLM2210266,FJL49809784,SD,2023-01-01,2023-05-24,-15000.0,2023-07-14,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,NC,*CARGO* IV (TRAILER)STOLEN,2023-07-01,143,WORLD SPECIALTY INSURANCE CO
ZLM2210266,FJL49809784,SD,2023-01-01,2023-05-24,-2500.0,2023-07-14,WORLD SPECIALTY INSURANCE CO,RSV-EXP-CHG,357-Adjusting Expenses,NC,*CARGO* IV (TRAILER)STOLEN,2023-07-01,143,WORLD SPECIALTY INSURANCE CO
ZLM2210267,NKB72190955,IL,2023-05-24,2023-05-25,2500.0,2023-05-25,WORLD SPECIALTY INSURANCE CO,START-EXP-RSV,357-Adjusting Expenses,IA,*CARGO* IV CAUGHT ON FIRE,2023-05-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210267,NKB72190955,IL,2023-05-24,2023-05-25,15000.0,2023-05-25,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,IA,*CARGO* IV CAUGHT ON FIRE,2023-05-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210267,NKB72190955,IL,2023-05-24,2023-05-25,10000.0,2023-07-05,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,IA,*CARGO* IV CAUGHT ON FIRE,2023-07-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210267,NKB72190955,IL,2023-05-24,2023-05-25,2500.0,2023-07-05,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,IA,*CARGO* IV CAUGHT ON FIRE,2023-07-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210267,NKB72190955,IL,2023-05-24,2023-05-25,15000.0,2023-07-05,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,552-INDIA MARINE - TRAILER INTERCHANGE,IA,*CARGO* IV CAUGHT ON FIRE,2023-07-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210267,NKB72190955,IL,2023-05-24,2023-05-25,10118.0,2023-07-06,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,552-INDIA MARINE - TRAILER INTERCHANGE,IA,*CARGO* IV CAUGHT ON FIRE,2023-07-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210267,NKB72190955,IL,2023-05-24,2023-05-25,10000.0,2023-07-06,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,IA,*CARGO* IV CAUGHT ON FIRE,2023-07-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210267,NKB72190955,IL,2023-05-24,2023-05-25,2500.0,2023-07-06,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,IA,*CARGO* IV CAUGHT ON FIRE,2023-07-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210267,NKB72190955,IL,2023-05-24,2023-05-25,2500.0,2023-07-06,WORLD SPECIALTY INSURANCE CO,DED-RECV,552-INDIA MARINE - TRAILER INTERCHANGE,IA,*CARGO* IV CAUGHT ON FIRE,2023-07-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210267,NKB72190955,IL,2023-05-24,2023-05-25,-7382.0,2023-07-06,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,552-INDIA MARINE - TRAILER INTERCHANGE,IA,*CARGO* IV CAUGHT ON FIRE,2023-07-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210267,NKB72190955,IL,2023-05-24,2023-05-25,72000.0,2023-07-11,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,IA,*CARGO* IV CAUGHT ON FIRE,2023-07-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210267,NKB72190955,IL,2023-05-24,2023-05-25,-2500.0,2023-08-07,WORLD SPECIALTY INSURANCE CO,RSV-EXP-CHG,357-Adjusting Expenses,IA,*CARGO* IV CAUGHT ON FIRE,2023-08-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210267,NKB72190955,IL,2023-05-24,2023-05-25,86358.3,2023-08-07,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,IA,*CARGO* IV CAUGHT ON FIRE,2023-08-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210267,NKB72190955,IL,2023-05-24,2023-05-25,2500.0,2023-08-07,WORLD SPECIALTY INSURANCE CO,DED-RECV,551-INDIA MARINE - PRIMARY/REEFER,IA,*CARGO* IV CAUGHT ON FIRE,2023-08-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210267,NKB72190955,IL,2023-05-24,2023-05-25,-3141.7,2023-08-07,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,IA,*CARGO* IV CAUGHT ON FIRE,2023-08-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210268,TGW35756252,IL,2023-04-06,2023-05-25,2500.0,2023-05-25,WORLD SPECIALTY INSURANCE CO,START-EXP-RSV,357-Adjusting Expenses,TX,*CARGO* IV JACK KNIFED,2023-05-01,49,WORLD SPECIALTY INSURANCE CO
ZLM2210268,TGW35756252,IL,2023-04-06,2023-05-25,15000.0,2023-05-25,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,552-INDIA MARINE - TRAILER INTERCHANGE,TX,*CARGO* IV JACK KNIFED,2023-05-01,49,WORLD SPECIALTY INSURANCE CO
ZLM2210268,TGW35756252,IL,2023-04-06,2023-05-25,-8701.37,2023-06-22,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,552-INDIA MARINE - TRAILER INTERCHANGE,TX,*CARGO* IV JACK KNIFED,2023-06-01,49,WORLD SPECIALTY INSURANCE CO
ZLM2210268,TGW35756252,IL,2023-04-06,2023-05-25,8798.63,2023-06-22,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,552-INDIA MARINE - TRAILER INTERCHANGE,TX,*CARGO* IV JACK KNIFED,2023-06-01,49,WORLD SPECIALTY INSURANCE CO
ZLM2210268,TGW35756252,IL,2023-04-06,2023-05-25,2500.0,2023-06-22,WORLD SPECIALTY INSURANCE CO,DED-RECV,552-INDIA MARINE - TRAILER INTERCHANGE,TX,*CARGO* IV JACK KNIFED,2023-06-01,49,WORLD SPECIALTY INSURANCE CO
ZLM2210268,TGW35756252,IL,2023-04-06,2023-05-25,-2500.0,2023-06-22,WORLD SPECIALTY INSURANCE CO,RSV-EXP-CHG,357-Adjusting Expenses,TX,*CARGO* IV JACK KNIFED,2023-06-01,49,WORLD SPECIALTY INSURANCE CO
ZLM2210268,TGW35756252,IL,2023-04-06,2023-05-25,100.0,2023-06-26,WORLD SPECIALTY INSURANCE CO,EXPENSE-PAID,357-Adjusting Expenses,TX,*CARGO* IV JACK KNIFED,2023-06-01,49,WORLD SPECIALTY INSURANCE CO
ZLM2210268,TGW35756252,IL,2023-04-06,2023-05-25,100.0,2023-06-26,WORLD SPECIALTY INSURANCE CO,RSV-EXP-CHG,357-Adjusting Expenses,TX,*CARGO* IV JACK KNIFED,2023-06-01,49,WORLD SPECIALTY INSURANCE CO
ZLM2210268,TGW35756252,IL,2023-04-06,2023-05-25,-2500.0,2023-07-10,WORLD SPECIALTY INSURANCE CO,DED-RECV,552-INDIA MARINE - TRAILER INTERCHANGE,TX,*CARGO* IV JACK KNIFED,2023-07-01,49,WORLD SPECIALTY INSURANCE CO
ZLM2210268,TGW35756252,IL,2023-04-06,2023-05-25,-8798.63,2023-07-10,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,552-INDIA MARINE - TRAILER INTERCHANGE,TX,*CARGO* IV JACK KNIFED,2023-07-01,49,WORLD SPECIALTY INSURANCE CO
ZLM2210268,TGW35756252,IL,2023-04-06,2023-05-25,8798.63,2023-07-11,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,552-INDIA MARINE - TRAILER INTERCHANGE,TX,*CARGO* IV JACK KNIFED,2023-07-01,49,WORLD SPECIALTY INSURANCE CO
ZLM2210268,TGW35756252,IL,2023-04-06,2023-05-25,2500.0,2023-07-11,WORLD SPECIALTY INSURANCE CO,DED-RECV,552-INDIA MARINE - TRAILER INTERCHANGE,TX,*CARGO* IV JACK KNIFED,2023-07-01,49,WORLD SPECIALTY INSURANCE CO
ZLM2210269,AWB56251644,TX,2023-05-24,2023-05-25,2500.0,2023-05-25,WORLD SPECIALTY INSURANCE CO,START-EXP-RSV,357-Adjusting Expenses,CA,*CARGO* LOAD UNDELIVERED,2023-05-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210269,AWB56251644,TX,2023-05-24,2023-05-25,15000.0,2023-05-25,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,CA,*CARGO* LOAD UNDELIVERED,2023-05-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210269,AWB56251644,TX,2023-05-24,2023-05-25,-15000.0,2023-09-29,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,CA,*CARGO* LOAD UNDELIVERED,2023-09-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210269,AWB56251644,TX,2023-05-24,2023-05-25,-2500.0,2023-09-29,WORLD SPECIALTY INSURANCE CO,RSV-EXP-CHG,357-Adjusting Expenses,CA,*CARGO* LOAD UNDELIVERED,2023-09-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210270,SBN58507607,TN,2023-05-23,2023-05-25,15000.0,2023-05-26,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,TN,*CARGO* IV ROLLED OVER WHILE TURNING LEFT,2023-05-01,2,WORLD SPECIALTY INSURANCE CO
ZLM2210270,SBN58507607,TN,2023-05-23,2023-05-25,2500.0,2023-05-26,WORLD SPECIALTY INSURANCE CO,START-EXP-RSV,357-Adjusting Expenses,TN,*CARGO* IV ROLLED OVER WHILE TURNING LEFT,2023-05-01,2,WORLD SPECIALTY INSURANCE CO
ZLM2210270,SBN58507607,TN,2023-05-23,2023-05-25,15000.0,2023-06-02,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,552-INDIA MARINE - TRAILER INTERCHANGE,TN,*CARGO* IV ROLLED OVER WHILE TURNING LEFT,2023-06-01,2,WORLD SPECIALTY INSURANCE CO
ZLM2210270,SBN58507607,TN,2023-05-23,2023-05-25,10000.0,2023-06-02,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,TN,*CARGO* IV ROLLED OVER WHILE TURNING LEFT,2023-06-01,2,WORLD SPECIALTY INSURANCE CO
ZLM2210270,SBN58507607,TN,2023-05-23,2023-05-25,2500.0,2023-06-02,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,TN,*CARGO* IV ROLLED OVER WHILE TURNING LEFT,2023-06-01,2,WORLD SPECIALTY INSURANCE CO
ZLM2210270,SBN58507607,TN,2023-05-23,2023-05-25,1072.5,2023-08-07,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,TN,*CARGO* IV ROLLED OVER WHILE TURNING LEFT,2023-08-01,2,WORLD SPECIALTY INSURANCE CO
ZLM2210270,SBN58507607,TN,2023-05-23,2023-05-25,10000.0,2023-08-07,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,TN,*CARGO* IV ROLLED OVER WHILE TURNING LEFT,2023-08-01,2,WORLD SPECIALTY INSURANCE CO
ZLM2210270,SBN58507607,TN,2023-05-23,2023-05-25,-15000.0,2023-11-03,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,TN,*CARGO* IV ROLLED OVER WHILE TURNING LEFT,2023-11-01,2,WORLD SPECIALTY INSURANCE CO
ZLM2210270,SBN58507607,TN,2023-05-23,2023-05-25,-2500.0,2023-11-03,WORLD SPECIALTY INSURANCE CO,RSV-EXP-CHG,357-Adjusting Expenses,TN,*CARGO* IV ROLLED OVER WHILE TURNING LEFT,2023-11-01,2,WORLD SPECIALTY INSURANCE CO
ZLM2210270,SBN58507607,TN,2023-05-23,2023-05-25,-15000.0,2023-11-03,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,552-INDIA MARINE - TRAILER INTERCHANGE,TN,*CARGO* IV ROLLED OVER WHILE TURNING LEFT,2023-11-01,2,WORLD SPECIALTY INSURANCE CO
ZLM2210270,SBN58507607,TN,2023-05-23,2023-05-25,-1427.5,2023-11-03,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,554-INDIA MARINE - EARNED FREIGHT,TN,*CARGO* IV ROLLED OVER WHILE TURNING LEFT,2023-11-01,2,WORLD SPECIALTY INSURANCE CO
ZLM2210270,SBN58507607,TN,2023-05-23,2023-05-25,-2500.0,2024-07-16,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,553-INDIA MARINE - DEBRIS REMOVAL,TN,*CARGO* IV ROLLED OVER WHILE TURNING LEFT,2024-07-01,2,WORLD SPECIALTY INSURANCE CO
ZLM2210270,SBN58507607,TN,2023-05-23,2023-05-25,2500.0,2024-07-16,WORLD SPECIALTY INSURANCE CO,DED-RECV,553-INDIA MARINE - DEBRIS REMOVAL,TN,*CARGO* IV ROLLED OVER WHILE TURNING LEFT,2024-07-01,2,WORLD SPECIALTY INSURANCE CO
ZLM2210271,GJJ94666002,CA,2023-05-25,2023-05-26,15000.0,2023-05-26,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,CA,*CARGO* IV CAUGHT FIRE,2023-05-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210271,GJJ94666002,CA,2023-05-25,2023-05-26,2500.0,2023-05-26,WORLD SPECIALTY INSURANCE CO,START-EXP-RSV,357-Adjusting Expenses,CA,*CARGO* IV CAUGHT FIRE,2023-05-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210271,GJJ94666002,CA,2023-05-25,2023-05-26,10000.0,2023-06-13,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,CA,*CARGO* IV CAUGHT FIRE,2023-06-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210271,GJJ94666002,CA,2023-05-25,2023-05-26,10000.0,2023-06-13,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,CA,*CARGO* IV CAUGHT FIRE,2023-06-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210271,GJJ94666002,CA,2023-05-25,2023-05-26,-10000.0,2023-06-22,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,CA,*CARGO* IV CAUGHT FIRE,2023-06-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210271,GJJ94666002,CA,2023-05-25,2023-05-26,10000.0,2023-06-23,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,CA,*CARGO* IV CAUGHT FIRE,2023-06-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210271,GJJ94666002,CA,2023-05-25,2023-05-26,26335.0,2023-07-27,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,CA,*CARGO* IV CAUGHT FIRE,2023-07-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210271,GJJ94666002,CA,2023-05-25,2023-05-26,2500.0,2023-07-27,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,CA,*CARGO* IV CAUGHT FIRE,2023-07-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210271,GJJ94666002,CA,2023-05-25,2023-05-26,41330.66,2023-09-06,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,CA,*CARGO* IV CAUGHT FIRE,2023-09-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210271,GJJ94666002,CA,2023-05-25,2023-05-26,2500.0,2023-09-06,WORLD SPECIALTY INSURANCE CO,DED-RECV,551-INDIA MARINE - PRIMARY/REEFER,CA,*CARGO* IV CAUGHT FIRE,2023-09-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210271,GJJ94666002,CA,2023-05-25,2023-05-26,647.0,2023-09-06,WORLD SPECIALTY INSURANCE CO,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,CA,*CARGO* IV CAUGHT FIRE,2023-09-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210271,GJJ94666002,CA,2023-05-25,2023-05-26,-2504.34,2023-09-06,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,CA,*CARGO* IV CAUGHT FIRE,2023-09-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210271,GJJ94666002,CA,2023-05-25,2023-05-26,-2500.0,2023-09-06,WORLD SPECIALTY INSURANCE CO,RSV-EXP-CHG,357-Adjusting Expenses,CA,*CARGO* IV CAUGHT FIRE,2023-09-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210271,GJJ94666002,CA,2023-05-25,2023-05-26,-1853.0,2023-09-06,WORLD SPECIALTY INSURANCE CO,RSV-LOSS-CHG,554-INDIA MARINE - EARNED FREIGHT,CA,*CARGO* IV CAUGHT FIRE,2023-09-01,1,WORLD SPECIALTY INSURANCE CO
ZLM2210272,EGB24050648,TX,2023-05-10,2023-05-31,15000.0,2023-05-31,WORLD SPECIALTY INSURANCE CO,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,VA,*CARGO* SEAL BROKEN,2023-05-01,21,WORLD SPECIALTY INSURANCE CO
ZLM2210272,EGB24050648,TX,2023-05-10,2023-05-31,2500.0,2023-05-31,WORLD SPECIALTY INSURANCE CO,START-EXP-RSV,357-Adjusting Expenses,VA,*CARGO* SEAL BROKEN,2023-05-01,21,WORLD SPECIALTY INSURANCE CO
ZLM2210272,EGB24050648,TX,2023-05-10,2023-05-31,-2500.0,2023-08-16,WORLD SPECIALTY INSURANCE CO,RSV-EXP-CHG,357-Adjusting Expenses,VA,*CARGO* SEAL BROKEN,2023-08-01,21,WORLD SPECIALTY INSURANCE CO
