DATE,AMOUNT,COMPANY,ACCIDENT_STATE,CLAIM_ID,POLICY,TYPE,COVERAGE,DAYS_TO_NOTICE,MONTH_YEAR,COMPANY_NORMALIZED
2023-08-18,195300.0,WORLD SPECIALTY INSURANCE COMPANY,NE,ZLM9910002,BZE59429064,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,2,2023-08,WORLD SPECIALTY INSURANCE CO
2023-08-14,2500.0,WORLD SPECIALTY INSURANCE COMPANY,NE,ZLM9910002,BZE59429064,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,2,2023-08,WORLD SPECIALTY INSURANCE CO
2023-08-14,10000.0,WORLD SPECIALTY INSURANCE COMPANY,NE,ZLM9910002,BZE59429064,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,2,2023-08,WORLD SPECIALTY INSURANCE CO
2023-08-14,180600.0,WORLD SPECIALTY INSURANCE COMPANY,NE,ZLM9910002,BZE59429064,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,2,2023-08,WORLD SPECIALTY INSURANCE CO
2023-06-29,2500.0,WORLD SPECIALTY INSURANCE COMPANY,NE,ZLM9910002,BZE59429064,EXPENSE-PAID,357-Adjusting Expenses,2,2023-06,WORLD SPECIALTY INSURANCE CO
2023-06-29,15000.0,WORLD SPECIALTY INSURANCE COMPANY,NE,ZLM9910002,BZE59429064,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,2,2023-06,WORLD SPECIALTY INSURANCE CO
2023-06-29,15000.0,WORLD SPECIALTY INSURANCE COMPANY,NE,ZLM9910002,BZE59429064,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,2,2023-06,WORLD SPECIALTY INSURANCE CO
2023-06-21,2500.0,WORLD SPECIALTY INSURANCE COMPANY,NE,ZLM9910002,BZE59429064,RSV-EXP-CHG,357-Adjusting Expenses,2,2023-06,WORLD SPECIALTY INSURANCE CO
2023-06-21,5000.0,WORLD SPECIALTY INSURANCE COMPANY,NE,ZLM9910002,BZE59429064,START-EXP-RSV,357-Adjusting Expenses,2,2023-06,WORLD SPECIALTY INSURANCE CO
2023-06-20,15000.0,WORLD SPECIALTY INSURANCE COMPANY,NE,ZLM9910002,BZE59429064,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,2,2023-06,WORLD SPECIALTY INSURANCE CO
2023-06-29,5000.0,WORLD SPECIALTY INSURANCE COMPANY,OK,ZLM9910003,RBD42651724,RSV-EXP-CHG,358-Legal Expenses,20,2023-06,WORLD SPECIALTY INSURANCE CO
2023-06-29,5000.0,WORLD SPECIALTY INSURANCE COMPANY,OK,ZLM9910003,RBD42651724,START-EXP-RSV,358-Legal Expenses,20,2023-06,WORLD SPECIALTY INSURANCE CO
2023-06-21,5000.0,WORLD SPECIALTY INSURANCE COMPANY,OK,ZLM9910003,RBD42651724,START-EXP-RSV,357-Adjusting Expenses,20,2023-06,WORLD SPECIALTY INSURANCE CO
2023-06-21,15000.0,WORLD SPECIALTY INSURANCE COMPANY,OK,ZLM9910003,RBD42651724,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,20,2023-06,WORLD SPECIALTY INSURANCE CO
2023-07-03,5000.0,WORLD SPECIALTY INSURANCE COMPANY,TX,ZLM9910004,RBD42651724,START-EXP-RSV,357-Adjusting Expenses,7,2023-07,WORLD SPECIALTY INSURANCE CO
2023-07-03,15000.0,WORLD SPECIALTY INSURANCE COMPANY,TX,ZLM9910004,RBD42651724,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,7,2023-07,WORLD SPECIALTY INSURANCE CO
2023-07-12,2500.0,WORLD SPECIALTY INSURANCE COMPANY,AZ,ZLM9910005,DVY14834215,START-EXP-RSV,357-Adjusting Expenses,7,2023-07,WORLD SPECIALTY INSURANCE CO
2023-07-12,15000.0,WORLD SPECIALTY INSURANCE COMPANY,AZ,ZLM9910005,DVY14834215,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,7,2023-07,WORLD SPECIALTY INSURANCE CO
2023-07-19,2500.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910006,QXE74879111,START-EXP-RSV,357-Adjusting Expenses,23,2023-07,WORLD SPECIALTY INSURANCE CO
2023-07-19,15000.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910006,QXE74879111,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,23,2023-07,WORLD SPECIALTY INSURANCE CO
2024-03-21,1000.0,WORLD SPECIALTY INSURANCE COMPANY,OK,ZLM9910007,FRE75173738,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,0,2024-03,WORLD SPECIALTY INSURANCE CO
2024-03-21,83028.0,WORLD SPECIALTY INSURANCE COMPANY,OK,ZLM9910007,FRE75173738,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,0,2024-03,WORLD SPECIALTY INSURANCE CO
2024-03-21,2500.0,WORLD SPECIALTY INSURANCE COMPANY,OK,ZLM9910007,FRE75173738,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,0,2024-03,WORLD SPECIALTY INSURANCE CO
2024-03-21,68100.0,WORLD SPECIALTY INSURANCE COMPANY,OK,ZLM9910007,FRE75173738,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,0,2024-03,WORLD SPECIALTY INSURANCE CO
2024-02-21,15000.0,WORLD SPECIALTY INSURANCE COMPANY,OK,ZLM9910007,FRE75173738,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,0,2024-02,WORLD SPECIALTY INSURANCE CO
2023-07-24,2500.0,WORLD SPECIALTY INSURANCE COMPANY,OK,ZLM9910007,FRE75173738,START-EXP-RSV,357-Adjusting Expenses,0,2023-07,WORLD SPECIALTY INSURANCE CO
2023-07-24,15000.0,WORLD SPECIALTY INSURANCE COMPANY,OK,ZLM9910007,FRE75173738,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,0,2023-07,WORLD SPECIALTY INSURANCE CO
2023-07-26,2500.0,WORLD SPECIALTY INSURANCE COMPANY,ID,ZLM9910008,QYV24350951,START-EXP-RSV,357-Adjusting Expenses,1,2023-07,WORLD SPECIALTY INSURANCE CO
2023-07-25,15000.0,WORLD SPECIALTY INSURANCE COMPANY,ID,ZLM9910008,QYV24350951,START-LOSS-RSV,451-COMP/COLL PRIMARY,1,2023-07,WORLD SPECIALTY INSURANCE CO
2023-07-27,2500.0,WORLD SPECIALTY INSURANCE COMPANY,PA,ZLM9910009,DHB79651549,START-EXP-RSV,357-Adjusting Expenses,12,2023-07,WORLD SPECIALTY INSURANCE CO
2023-07-27,15000.0,WORLD SPECIALTY INSURANCE COMPANY,PA,ZLM9910009,DHB79651549,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,12,2023-07,WORLD SPECIALTY INSURANCE CO
2024-10-14,2500.0,WORLD SPECIALTY INSURANCE COMPANY,MO,ZLM9910010,DHB79651549,RSV-LOSS-CHG,554-INDIA MARINE - EARNED FREIGHT,14,2024-10,WORLD SPECIALTY INSURANCE CO
2024-09-20,2500.0,WORLD SPECIALTY INSURANCE COMPANY,MO,ZLM9910010,DHB79651549,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,14,2024-09,WORLD SPECIALTY INSURANCE CO
2024-09-19,5000.0,WORLD SPECIALTY INSURANCE COMPANY,MO,ZLM9910010,DHB79651549,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,14,2024-09,WORLD SPECIALTY INSURANCE CO
2024-08-29,150000.0,WORLD SPECIALTY INSURANCE COMPANY,MO,ZLM9910010,DHB79651549,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,14,2024-08,WORLD SPECIALTY INSURANCE CO
2023-07-27,5000.0,WORLD SPECIALTY INSURANCE COMPANY,MO,ZLM9910010,DHB79651549,START-EXP-RSV,357-Adjusting Expenses,14,2023-07,WORLD SPECIALTY INSURANCE CO
2023-07-27,15000.0,WORLD SPECIALTY INSURANCE COMPANY,MO,ZLM9910010,DHB79651549,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,14,2023-07,WORLD SPECIALTY INSURANCE CO
2023-07-30,2500.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910011,WBF58989903,START-EXP-RSV,357-Adjusting Expenses,0,2023-07,WORLD SPECIALTY INSURANCE CO
2023-07-28,15000.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910011,WBF58989903,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,0,2023-07,WORLD SPECIALTY INSURANCE CO
2024-11-20,17524.16,WORLD SPECIALTY INSURANCE COMPANY,IL,ZLM9910012,DKO72288278,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,0,2024-11,WORLD SPECIALTY INSURANCE CO
2024-11-20,25000.0,WORLD SPECIALTY INSURANCE COMPANY,IL,ZLM9910012,DKO72288278,RSV-LOSS-CHG,453-COMP/COLL TOWING,0,2024-11,WORLD SPECIALTY INSURANCE CO
2024-11-20,2100.0,WORLD SPECIALTY INSURANCE COMPANY,IL,ZLM9910012,DKO72288278,RSV-LOSS-CHG,554-INDIA MARINE - EARNED FREIGHT,0,2024-11,WORLD SPECIALTY INSURANCE CO
2023-10-25,2100.0,WORLD SPECIALTY INSURANCE COMPANY,IL,ZLM9910012,DKO72288278,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,0,2023-10,WORLD SPECIALTY INSURANCE CO
2023-10-25,2100.0,WORLD SPECIALTY INSURANCE COMPANY,IL,ZLM9910012,DKO72288278,RSV-LOSS-CHG,554-INDIA MARINE - EARNED FREIGHT,0,2023-10,WORLD SPECIALTY INSURANCE CO
2023-10-23,2100.0,WORLD SPECIALTY INSURANCE COMPANY,IL,ZLM9910012,DKO72288278,RSV-LOSS-CHG,554-INDIA MARINE - EARNED FREIGHT,0,2023-10,WORLD SPECIALTY INSURANCE CO
2023-10-20,92709.6,WORLD SPECIALTY INSURANCE COMPANY,IL,ZLM9910012,DKO72288278,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,0,2023-10,WORLD SPECIALTY INSURANCE CO
2023-10-13,92709.6,WORLD SPECIALTY INSURANCE COMPANY,IL,ZLM9910012,DKO72288278,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,0,2023-10,WORLD SPECIALTY INSURANCE CO
2023-10-10,5000.0,WORLD SPECIALTY INSURANCE COMPANY,IL,ZLM9910012,DKO72288278,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,0,2023-10,WORLD SPECIALTY INSURANCE CO
2023-10-10,28155.2,WORLD SPECIALTY INSURANCE COMPANY,IL,ZLM9910012,DKO72288278,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,0,2023-10,WORLD SPECIALTY INSURANCE CO
2023-10-10,23155.2,WORLD SPECIALTY INSURANCE COMPANY,IL,ZLM9910012,DKO72288278,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,0,2023-10,WORLD SPECIALTY INSURANCE CO
2023-09-29,2100.0,WORLD SPECIALTY INSURANCE COMPANY,IL,ZLM9910012,DKO72288278,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,0,2023-09,WORLD SPECIALTY INSURANCE CO
2023-09-29,13200.0,WORLD SPECIALTY INSURANCE COMPANY,IL,ZLM9910012,DKO72288278,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,0,2023-09,WORLD SPECIALTY INSURANCE CO
2023-09-28,15000.0,WORLD SPECIALTY INSURANCE COMPANY,IL,ZLM9910012,DKO72288278,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,0,2023-09,WORLD SPECIALTY INSURANCE CO
2023-09-01,938.32,WORLD SPECIALTY INSURANCE COMPANY,IL,ZLM9910012,DKO72288278,EXPENSE-PAID,357-Adjusting Expenses,0,2023-09,WORLD SPECIALTY INSURANCE CO
2023-08-16,25000.0,WORLD SPECIALTY INSURANCE COMPANY,IL,ZLM9910012,DKO72288278,INDEMNITY-PAID,453-COMP/COLL TOWING,0,2023-08,WORLD SPECIALTY INSURANCE CO
2023-08-15,10000.0,WORLD SPECIALTY INSURANCE COMPANY,IL,ZLM9910012,DKO72288278,RSV-LOSS-CHG,453-COMP/COLL TOWING,0,2023-08,WORLD SPECIALTY INSURANCE CO
2023-08-10,15000.0,WORLD SPECIALTY INSURANCE COMPANY,IL,ZLM9910012,DKO72288278,START-LOSS-RSV,453-COMP/COLL TOWING,0,2023-08,WORLD SPECIALTY INSURANCE CO
2023-08-03,2500.0,WORLD SPECIALTY INSURANCE COMPANY,IL,ZLM9910012,DKO72288278,START-EXP-RSV,357-Adjusting Expenses,0,2023-08,WORLD SPECIALTY INSURANCE CO
2023-08-02,15000.0,WORLD SPECIALTY INSURANCE COMPANY,IL,ZLM9910012,DKO72288278,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,0,2023-08,WORLD SPECIALTY INSURANCE CO
2023-08-03,2500.0,WORLD SPECIALTY INSURANCE COMPANY,WI,ZLM9910013,AQI82401240,START-EXP-RSV,357-Adjusting Expenses,36,2023-08,WORLD SPECIALTY INSURANCE CO
2023-08-03,15000.0,WORLD SPECIALTY INSURANCE COMPANY,WI,ZLM9910013,AQI82401240,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,36,2023-08,WORLD SPECIALTY INSURANCE CO
2024-07-31,10000.0,WORLD SPECIALTY INSURANCE COMPANY,NC,ZLM9910014,VQG16394783,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,2,2024-07,WORLD SPECIALTY INSURANCE CO
2024-07-31,10000.0,WORLD SPECIALTY INSURANCE COMPANY,NC,ZLM9910014,VQG16394783,RSV-LOSS-CHG,553-INDIA MARINE - DEBRIS REMOVAL,2,2024-07,WORLD SPECIALTY INSURANCE CO
2024-07-31,10000.0,WORLD SPECIALTY INSURANCE COMPANY,NC,ZLM9910014,VQG16394783,SUBG-RECV,551-INDIA MARINE - PRIMARY/REEFER,2,2024-07,WORLD SPECIALTY INSURANCE CO
2024-05-29,9356.55,WORLD SPECIALTY INSURANCE COMPANY,NC,ZLM9910014,VQG16394783,EXPENSE-PAID,357-Adjusting Expenses,2,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-29,9356.55,WORLD SPECIALTY INSURANCE COMPANY,NC,ZLM9910014,VQG16394783,RSV-EXP-CHG,357-Adjusting Expenses,2,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-29,5000.0,WORLD SPECIALTY INSURANCE COMPANY,NC,ZLM9910014,VQG16394783,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,2,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-29,5000.0,WORLD SPECIALTY INSURANCE COMPANY,NC,ZLM9910014,VQG16394783,DED-RECV,551-INDIA MARINE - PRIMARY/REEFER,2,2024-05,WORLD SPECIALTY INSURANCE CO
2024-05-29,53466.0,WORLD SPECIALTY INSURANCE COMPANY,NC,ZLM9910014,VQG16394783,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,2,2024-05,WORLD SPECIALTY INSURANCE CO
2024-02-13,10000.0,WORLD SPECIALTY INSURANCE COMPANY,NC,ZLM9910014,VQG16394783,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,2,2024-02,WORLD SPECIALTY INSURANCE CO
2024-02-08,10000.0,WORLD SPECIALTY INSURANCE COMPANY,NC,ZLM9910014,VQG16394783,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,2,2024-02,WORLD SPECIALTY INSURANCE CO
2023-10-13,5000.0,WORLD SPECIALTY INSURANCE COMPANY,NC,ZLM9910014,VQG16394783,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,2,2023-10,WORLD SPECIALTY INSURANCE CO
2023-10-13,48466.0,WORLD SPECIALTY INSURANCE COMPANY,NC,ZLM9910014,VQG16394783,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,2,2023-10,WORLD SPECIALTY INSURANCE CO
2023-10-13,48500.0,WORLD SPECIALTY INSURANCE COMPANY,NC,ZLM9910014,VQG16394783,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,2,2023-10,WORLD SPECIALTY INSURANCE CO
2023-09-06,10000.0,WORLD SPECIALTY INSURANCE COMPANY,NC,ZLM9910014,VQG16394783,RSV-LOSS-CHG,553-INDIA MARINE - DEBRIS REMOVAL,2,2023-09,WORLD SPECIALTY INSURANCE CO
2023-09-05,10000.0,WORLD SPECIALTY INSURANCE COMPANY,NC,ZLM9910014,VQG16394783,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,2,2023-09,WORLD SPECIALTY INSURANCE CO
2023-08-31,15000.0,WORLD SPECIALTY INSURANCE COMPANY,NC,ZLM9910014,VQG16394783,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,2,2023-08,WORLD SPECIALTY INSURANCE CO
2023-08-31,15000.0,WORLD SPECIALTY INSURANCE COMPANY,NC,ZLM9910014,VQG16394783,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,2,2023-08,WORLD SPECIALTY INSURANCE CO
2023-08-04,2500.0,WORLD SPECIALTY INSURANCE COMPANY,NC,ZLM9910014,VQG16394783,START-EXP-RSV,357-Adjusting Expenses,2,2023-08,WORLD SPECIALTY INSURANCE CO
2023-08-04,15000.0,WORLD SPECIALTY INSURANCE COMPANY,NC,ZLM9910014,VQG16394783,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,2,2023-08,WORLD SPECIALTY INSURANCE CO
2023-08-07,2500.0,WORLD SPECIALTY INSURANCE COMPANY,NC,ZLM9910015,AAP41220236,START-EXP-RSV,357-Adjusting Expenses,1,2023-08,WORLD SPECIALTY INSURANCE CO
2023-08-07,15000.0,WORLD SPECIALTY INSURANCE COMPANY,NC,ZLM9910015,AAP41220236,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,1,2023-08,WORLD SPECIALTY INSURANCE CO
2023-08-08,2500.0,WORLD SPECIALTY INSURANCE COMPANY,WI,ZLM9910016,JKT49067033,START-EXP-RSV,357-Adjusting Expenses,46,2023-08,WORLD SPECIALTY INSURANCE CO
2023-08-08,15000.0,WORLD SPECIALTY INSURANCE COMPANY,WI,ZLM9910016,JKT49067033,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,46,2023-08,WORLD SPECIALTY INSURANCE CO
2024-06-10,14000.0,WORLD SPECIALTY INSURANCE COMPANY,NM,ZLM9910017,UMK41372447,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,4,2024-06,WORLD SPECIALTY INSURANCE CO
2024-06-10,15000.0,WORLD SPECIALTY INSURANCE COMPANY,NM,ZLM9910017,UMK41372447,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,4,2024-06,WORLD SPECIALTY INSURANCE CO
2023-08-10,2500.0,WORLD SPECIALTY INSURANCE COMPANY,NM,ZLM9910017,UMK41372447,START-EXP-RSV,357-Adjusting Expenses,4,2023-08,WORLD SPECIALTY INSURANCE CO
2023-08-10,15000.0,WORLD SPECIALTY INSURANCE COMPANY,NM,ZLM9910017,UMK41372447,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,4,2023-08,WORLD SPECIALTY INSURANCE CO
2023-10-02,2500.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910018,WCI15860299,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,2,2023-10,WORLD SPECIALTY INSURANCE CO
2023-10-02,91495.46,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910018,WCI15860299,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,2,2023-10,WORLD SPECIALTY INSURANCE CO
2023-10-02,88995.46,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910018,WCI15860299,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,2,2023-10,WORLD SPECIALTY INSURANCE CO
2023-09-22,2500.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910018,WCI15860299,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,2,2023-09,WORLD SPECIALTY INSURANCE CO
2023-09-21,76500.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910018,WCI15860299,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,2,2023-09,WORLD SPECIALTY INSURANCE CO
2023-09-12,10000.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910018,WCI15860299,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,2,2023-09,WORLD SPECIALTY INSURANCE CO
2023-09-12,15000.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910018,WCI15860299,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,2,2023-09,WORLD SPECIALTY INSURANCE CO
2023-09-12,15000.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910018,WCI15860299,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,2,2023-09,WORLD SPECIALTY INSURANCE CO
2023-08-15,2500.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910018,WCI15860299,START-EXP-RSV,357-Adjusting Expenses,2,2023-08,WORLD SPECIALTY INSURANCE CO
2023-08-15,15000.0,WORLD SPECIALTY INSURANCE COMPANY,CA,ZLM9910018,WCI15860299,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,2,2023-08,WORLD SPECIALTY INSURANCE CO
2023-08-15,2500.0,WORLD SPECIALTY INSURANCE COMPANY,NC,ZLM9910019,AAP41220236,START-EXP-RSV,357-Adjusting Expenses,1,2023-08,WORLD SPECIALTY INSURANCE CO
2023-08-15,15000.0,WORLD SPECIALTY INSURANCE COMPANY,NC,ZLM9910019,AAP41220236,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,1,2023-08,WORLD SPECIALTY INSURANCE CO
2023-08-15,2500.0,WORLD SPECIALTY INSURANCE COMPANY,OK,ZLM9910020,XGA67274263,START-EXP-RSV,357-Adjusting Expenses,3,2023-08,WORLD SPECIALTY INSURANCE CO
2023-08-15,15000.0,WORLD SPECIALTY INSURANCE COMPANY,OK,ZLM9910020,XGA67274263,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,3,2023-08,WORLD SPECIALTY INSURANCE CO
2023-10-10,2500.0,WORLD SPECIALTY INSURANCE COMPANY,TX,ZLM9910022,PLH81526256,INDEMNITY-PAID,554-INDIA MARINE - EARNED FREIGHT,1,2023-10,WORLD SPECIALTY INSURANCE CO
2023-10-10,2500.0,WORLD SPECIALTY INSURANCE COMPANY,TX,ZLM9910022,PLH81526256,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,1,2023-10,WORLD SPECIALTY INSURANCE CO
2023-10-10,56742.48,WORLD SPECIALTY INSURANCE COMPANY,TX,ZLM9910022,PLH81526256,INDEMNITY-PAID,551-INDIA MARINE - PRIMARY/REEFER,1,2023-10,WORLD SPECIALTY INSURANCE CO
2023-10-10,4500.0,WORLD SPECIALTY INSURANCE COMPANY,TX,ZLM9910022,PLH81526256,INDEMNITY-PAID,553-INDIA MARINE - DEBRIS REMOVAL,1,2023-10,WORLD SPECIALTY INSURANCE CO
2023-10-04,41800.0,WORLD SPECIALTY INSURANCE COMPANY,TX,ZLM9910022,PLH81526256,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,1,2023-10,WORLD SPECIALTY INSURANCE CO
2023-10-03,15000.0,WORLD SPECIALTY INSURANCE COMPANY,TX,ZLM9910022,PLH81526256,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,1,2023-10,WORLD SPECIALTY INSURANCE CO
2023-10-03,15000.0,WORLD SPECIALTY INSURANCE COMPANY,TX,ZLM9910022,PLH81526256,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,1,2023-10,WORLD SPECIALTY INSURANCE CO
2023-08-16,2500.0,WORLD SPECIALTY INSURANCE COMPANY,TX,ZLM9910022,PLH81526256,START-EXP-RSV,357-Adjusting Expenses,1,2023-08,WORLD SPECIALTY INSURANCE CO
2023-08-16,15000.0,WORLD SPECIALTY INSURANCE COMPANY,TX,ZLM9910022,PLH81526256,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,1,2023-08,WORLD SPECIALTY INSURANCE CO
2023-10-04,15000.0,WORLD SPECIALTY INSURANCE COMPANY,NE,ZLM9910023,BXS84568334,START-LOSS-RSV,554-INDIA MARINE - EARNED FREIGHT,3,2023-10,WORLD SPECIALTY INSURANCE CO
2023-10-04,15000.0,WORLD SPECIALTY INSURANCE COMPANY,NE,ZLM9910023,BXS84568334,START-LOSS-RSV,553-INDIA MARINE - DEBRIS REMOVAL,3,2023-10,WORLD SPECIALTY INSURANCE CO
2023-10-03,10000.0,WORLD SPECIALTY INSURANCE COMPANY,NE,ZLM9910023,BXS84568334,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,3,2023-10,WORLD SPECIALTY INSURANCE CO
2023-10-02,2500.0,WORLD SPECIALTY INSURANCE COMPANY,NE,ZLM9910023,BXS84568334,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,3,2023-10,WORLD SPECIALTY INSURANCE CO
2023-08-16,2500.0,WORLD SPECIALTY INSURANCE COMPANY,NE,ZLM9910023,BXS84568334,START-EXP-RSV,357-Adjusting Expenses,3,2023-08,WORLD SPECIALTY INSURANCE CO
2023-08-16,15000.0,WORLD SPECIALTY INSURANCE COMPANY,NE,ZLM9910023,BXS84568334,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,3,2023-08,WORLD SPECIALTY INSURANCE CO
2023-08-17,2500.0,WORLD SPECIALTY INSURANCE COMPANY,OH,ZLM9910024,CLN24954362,START-EXP-RSV,357-Adjusting Expenses,12,2023-08,WORLD SPECIALTY INSURANCE CO
2023-08-17,15000.0,WORLD SPECIALTY INSURANCE COMPANY,OH,ZLM9910024,CLN24954362,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,12,2023-08,WORLD SPECIALTY INSURANCE CO
2023-08-18,2500.0,WORLD SPECIALTY INSURANCE COMPANY,MI,ZLM9910025,AQI82401240,START-EXP-RSV,357-Adjusting Expenses,6,2023-08,WORLD SPECIALTY INSURANCE CO
2023-08-18,15000.0,WORLD SPECIALTY INSURANCE COMPANY,MI,ZLM9910025,AQI82401240,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,6,2023-08,WORLD SPECIALTY INSURANCE CO
2023-08-18,2500.0,WORLD SPECIALTY INSURANCE COMPANY,OH,ZLM9910026,LTB88852994,START-EXP-RSV,357-Adjusting Expenses,34,2023-08,WORLD SPECIALTY INSURANCE CO
2023-08-18,15000.0,WORLD SPECIALTY INSURANCE COMPANY,OH,ZLM9910026,LTB88852994,START-LOSS-RSV,551-INDIA MARINE - PRIMARY/REEFER,34,2023-08,WORLD SPECIALTY INSURANCE CO
2023-11-14,2500.0,WORLD SPECIALTY INSURANCE COMPANY,OR,ZLM9910027,DVY14834215,RSV-LOSS-CHG,551-INDIA MARINE - PRIMARY/REEFER,22,2023-11,WORLD SPECIALTY INSURANCE CO
